Site,Plot,Year,Block,Trt,category,biomass
CHY,17,2013,6,chr,FORB,0.1
CHY,17,2014,6,chr,FORB,29.26666667
CHY,17,2015,6,chr,FORB,17.7
CHY,17,2016,6,chr,FORB,7.866666667
CHY,17,2017,6,chr,FORB,22.3
CHY,18,2012,6,con,FORB,0.333333333
CHY,18,2013,6,con,FORB,3.366667
CHY,18,2014,6,con,FORB,14.83333333
CHY,18,2015,6,con,FORB,15.73333333
CHY,18,2016,6,con,FORB,9.433333333
CHY,18,2017,6,con,FORB,9.066666667
CHY,19,2012,7,int,FORB,6.7
CHY,19,2013,7,int,FORB,10.46667
CHY,19,2014,7,int,FORB,39.3
CHY,19,2015,7,int,FORB,49.8
CHY,19,2016,7,int,FORB,59.5
CHY,19,2017,7,int,FORB,59.2
CHY,20,2012,7,chr,FORB,21.43333333
CHY,20,2013,7,chr,FORB,7.066667
CHY,20,2014,7,chr,FORB,22.53333333
CHY,20,2015,7,chr,FORB,21.56666667
CHY,20,2016,7,chr,FORB,69.13333333
CHY,20,2017,7,chr,FORB,22.6
CHY,21,2012,7,con,FORB,1.466666667
CHY,21,2013,7,con,FORB,23.2
CHY,21,2014,7,con,FORB,11.06666667
CHY,21,2015,7,con,FORB,63.53333333
CHY,21,2016,7,con,FORB,33.4
CHY,21,2017,7,con,FORB,28.83333333
CHY,22,2012,8,chr,FORB,2.8
CHY,22,2013,8,chr,FORB,0.4
CHY,22,2014,8,chr,FORB,2.233333333
CHY,22,2015,8,chr,FORB,7.833333333
CHY,22,2016,8,chr,FORB,11.3
CHY,22,2017,8,chr,FORB,1.366666667
CHY,23,2013,8,con,FORB,3.9
CHY,23,2014,8,con,FORB,10.03333333
CHY,23,2015,8,con,FORB,49.63333333
CHY,23,2016,8,con,FORB,70.7
CHY,23,2017,8,con,FORB,26.83333333
CHY,24,2012,8,int,FORB,0.233333333
CHY,24,2013,8,int,FORB,0.633333
CHY,24,2014,8,int,FORB,14.23333333
CHY,24,2015,8,int,FORB,36.86666667
CHY,24,2016,8,int,FORB,33.16666667
CHY,24,2017,8,int,FORB,18.13333333
CHY,25,2012,9,chr,FORB,0.9
CHY,25,2013,9,chr,FORB,2.5
CHY,25,2014,9,chr,FORB,17.66666667
CHY,25,2015,9,chr,FORB,33.23333333
CHY,25,2016,9,chr,FORB,20.4
CHY,25,2017,9,chr,FORB,11.2
CHY,26,2012,9,con,FORB,1.033333333
CHY,26,2013,9,con,FORB,2.1
CHY,26,2014,9,con,FORB,2.333333333
CHY,26,2015,9,con,FORB,5.5
CHY,26,2016,9,con,FORB,13.83333333
CHY,26,2017,9,con,FORB,14.56666667
CHY,27,2012,9,int,FORB,0.1
CHY,27,2013,9,int,FORB,0.433333
CHY,27,2014,9,int,FORB,28.43333333
CHY,27,2015,9,int,FORB,16.73333333
CHY,27,2016,9,int,FORB,14.23333333
CHY,27,2017,9,int,FORB,15.56666667
CHY,28,2012,10,int,FORB,0.2
CHY,28,2013,10,int,FORB,2.933333
CHY,28,2014,10,int,FORB,0.9
CHY,28,2015,10,int,FORB,1.7
CHY,28,2016,10,int,FORB,15.73333333
CHY,28,2017,10,int,FORB,10.26666667
CHY,29,2012,10,con,FORB,0.066666667
CHY,29,2013,10,con,FORB,38.36667
CHY,29,2014,10,con,FORB,7.133333333
CHY,29,2015,10,con,FORB,10.56666667
CHY,29,2016,10,con,FORB,9.166666667
CHY,29,2017,10,con,FORB,15.6
CHY,30,2012,10,chr,FORB,0.333333333
CHY,30,2013,10,chr,FORB,1.866667
CHY,30,2014,10,chr,FORB,1.5
CHY,30,2015,10,chr,FORB,2.333333333
CHY,30,2016,10,chr,FORB,1.233333333
CHY,30,2017,10,chr,FORB,5.9
CHY,1,2012,1,int,PASM,1.466666667
CHY,1,2013,1,int,PASM,3.6
CHY,1,2014,1,int,PASM,4.466666667
CHY,1,2015,1,int,PASM,8.333333333
CHY,1,2016,1,int,PASM,2.533333333
CHY,1,2017,1,int,PASM,2.533333333
CHY,2,2012,1,chr,PASM,2.766666667
CHY,2,2014,1,chr,PASM,2.166666667
CHY,2,2015,1,chr,PASM,2.566666667
CHY,2,2016,1,chr,PASM,8.266666667
CHY,2,2017,1,chr,PASM,5.733333333
CHY,3,2012,1,con,PASM,18.53333333
CHY,3,2013,1,con,PASM,23.46667
CHY,3,2014,1,con,PASM,63.96666667
CHY,3,2015,1,con,PASM,57.16666667
CHY,3,2016,1,con,PASM,31.4
CHY,3,2017,1,con,PASM,46.9
CHY,4,2012,2,chr,PASM,16.76666667
CHY,4,2013,2,chr,PASM,28.26667
CHY,4,2014,2,chr,PASM,48.9
CHY,4,2015,2,chr,PASM,52
CHY,4,2016,2,chr,PASM,22.5
CHY,4,2017,2,chr,PASM,37.26666667
CHY,5,2012,2,con,PASM,13.4
CHY,5,2013,2,con,PASM,6.866667
CHY,5,2014,2,con,PASM,47.06666667
CHY,5,2015,2,con,PASM,60.6
CHY,5,2017,2,con,PASM,14.23333333
CHY,6,2012,2,int,PASM,6.766666667
CHY,6,2013,2,int,PASM,10.33333
CHY,6,2014,2,int,PASM,34.76666667
CHY,6,2015,2,int,PASM,58.73333333
CHY,6,2016,2,int,PASM,26.3
CHY,6,2017,2,int,PASM,33.7
CHY,7,2012,3,int,PASM,8.966666667
CHY,7,2013,3,int,PASM,20.03333
CHY,7,2014,3,int,PASM,19.53333333
CHY,7,2015,3,int,PASM,117.1666667
CHY,7,2016,3,int,PASM,46.36666667
CHY,7,2017,3,int,PASM,47.06666667
CHY,8,2012,3,con,PASM,9.4
CHY,8,2013,3,con,PASM,0.466667
CHY,8,2014,3,con,PASM,33.6
CHY,8,2015,3,con,PASM,75.63333333
CHY,8,2016,3,con,PASM,37.23333333
CHY,8,2017,3,con,PASM,17.53333333
CHY,9,2012,3,chr,PASM,4.6
CHY,9,2013,3,chr,PASM,4.9
CHY,9,2014,3,chr,PASM,37.93333333
CHY,9,2015,3,chr,PASM,34.56666667
CHY,9,2016,3,chr,PASM,30.9
CHY,9,2017,3,chr,PASM,13.9
CHY,10,2012,4,chr,PASM,0.833333333
CHY,10,2013,4,chr,PASM,5.2
CHY,10,2014,4,chr,PASM,14.63333333
CHY,10,2015,4,chr,PASM,5.9
CHY,10,2016,4,chr,PASM,2.3
CHY,10,2017,4,chr,PASM,9.7
CHY,11,2012,4,int,PASM,4.133333333
CHY,11,2013,4,int,PASM,12.43333
CHY,11,2014,4,int,PASM,27.33333333
CHY,11,2015,4,int,PASM,35.33333333
CHY,11,2016,4,int,PASM,12.6
CHY,11,2017,4,int,PASM,33.63333333
CHY,12,2012,4,con,PASM,9.6
CHY,12,2013,4,con,PASM,9.233333
CHY,12,2014,4,con,PASM,70.26666667
CHY,12,2015,4,con,PASM,50.66666667
CHY,12,2016,4,con,PASM,24.13333333
CHY,12,2017,4,con,PASM,29.93333333
CHY,13,2012,5,int,PASM,14.56666667
CHY,13,2013,5,int,PASM,9.1
CHY,13,2014,5,int,PASM,69.2
CHY,13,2015,5,int,PASM,61.03333333
CHY,13,2016,5,int,PASM,71.03333333
CHY,13,2017,5,int,PASM,21.26666667
CHY,14,2012,5,con,PASM,9.933333333
CHY,14,2013,5,con,PASM,9.733333
CHY,14,2014,5,con,PASM,54.03333333
CHY,14,2015,5,con,PASM,46.9
CHY,14,2016,5,con,PASM,34.13333333
CHY,14,2017,5,con,PASM,31.13333333
CHY,15,2012,5,chr,PASM,13.3
CHY,15,2013,5,chr,PASM,13.2
CHY,15,2014,5,chr,PASM,38.86666667
CHY,15,2015,5,chr,PASM,107.0666667
CHY,15,2016,5,chr,PASM,17.06666667
CHY,15,2017,5,chr,PASM,22.63333333
CHY,16,2012,6,int,PASM,11.7
CHY,16,2013,6,int,PASM,10.63333
CHY,16,2014,6,int,PASM,57.73333333
CHY,16,2015,6,int,PASM,62.96666667
CHY,16,2016,6,int,PASM,39.76666667
CHY,16,2017,6,int,PASM,43.06666667
CHY,17,2012,6,chr,PASM,10
CHY,17,2013,6,chr,PASM,3.333333
CHY,17,2014,6,chr,PASM,45.46666667
CHY,17,2015,6,chr,PASM,52.2
CHY,17,2016,6,chr,PASM,19.76666667
CHY,17,2017,6,chr,PASM,13.93333333
CHY,18,2012,6,con,PASM,16.56666667
CHY,18,2013,6,con,PASM,10.5
CHY,18,2014,6,con,PASM,41.03333333
CHY,18,2015,6,con,PASM,47.1
CHY,18,2016,6,con,PASM,35.23333333
CHY,18,2017,6,con,PASM,42.7
CHY,19,2012,7,int,PASM,5.633333333
CHY,19,2013,7,int,PASM,1.933333
CHY,19,2014,7,int,PASM,3.933333333
CHY,19,2015,7,int,PASM,16.26666667
CHY,19,2016,7,int,PASM,6.6
CHY,19,2017,7,int,PASM,8.033333333
CHY,20,2012,7,chr,PASM,1.466666667
CHY,20,2013,7,chr,PASM,7.466667
CHY,20,2014,7,chr,PASM,6.266666667
CHY,20,2015,7,chr,PASM,14.4
CHY,20,2016,7,chr,PASM,9.466666667
CHY,20,2017,7,chr,PASM,16.4
CHY,21,2012,7,con,PASM,6.266666667
CHY,21,2013,7,con,PASM,3.566667
CHY,21,2014,7,con,PASM,28.43333333
CHY,21,2015,7,con,PASM,42.2
CHY,21,2016,7,con,PASM,8.133333333
CHY,21,2017,7,con,PASM,11.76666667
CHY,22,2012,8,chr,PASM,12.96666667
CHY,22,2013,8,chr,PASM,7.5
CHY,22,2014,8,chr,PASM,31.8
CHY,22,2015,8,chr,PASM,59.6
CHY,22,2016,8,chr,PASM,22.26666667
CHY,22,2017,8,chr,PASM,27.43333333
CHY,23,2012,8,con,PASM,5.2
CHY,23,2013,8,con,PASM,5.466667
CHY,23,2014,8,con,PASM,42.16666667
CHY,23,2015,8,con,PASM,35.13333333
CHY,23,2016,8,con,PASM,6.466666667
CHY,23,2017,8,con,PASM,19.23333333
CHY,24,2012,8,int,PASM,1.733333333
CHY,24,2013,8,int,PASM,4.8
CHY,24,2014,8,int,PASM,21.33333333
CHY,24,2015,8,int,PASM,12.96666667
CHY,24,2016,8,int,PASM,36.13333333
CHY,24,2017,8,int,PASM,24.06666667
CHY,25,2012,9,chr,PASM,6.666666667
CHY,25,2013,9,chr,PASM,13.56667
CHY,25,2014,9,chr,PASM,53.83333333
CHY,25,2015,9,chr,PASM,47.16666667
CHY,25,2016,9,chr,PASM,25.46666667
CHY,25,2017,9,chr,PASM,17.5
CHY,26,2012,9,con,PASM,7.566666667
CHY,26,2013,9,con,PASM,10.025
CHY,26,2014,9,con,PASM,46.43333333
CHY,26,2015,9,con,PASM,86.9
CHY,26,2016,9,con,PASM,48.06666667
CHY,26,2017,9,con,PASM,34.6
CHY,27,2012,9,int,PASM,18.1
CHY,27,2013,9,int,PASM,4
CHY,27,2014,9,int,PASM,72.2
CHY,27,2015,9,int,PASM,34
CHY,27,2016,9,int,PASM,35.5
CHY,27,2017,9,int,PASM,21.56666667
CHY,28,2012,10,int,PASM,12.66666667
CHY,28,2013,10,int,PASM,6.733333
CHY,28,2014,10,int,PASM,77
CHY,28,2015,10,int,PASM,51.06666667
CHY,28,2016,10,int,PASM,61
CHY,28,2017,10,int,PASM,42.7
CHY,29,2012,10,con,PASM,6.833333333
CHY,29,2013,10,con,PASM,10.96667
CHY,29,2014,10,con,PASM,41.2
CHY,29,2015,10,con,PASM,87.16666667
CHY,29,2016,10,con,PASM,54.23333333
CHY,29,2017,10,con,PASM,34.56666667
CHY,30,2012,10,chr,PASM,14.16666667
CHY,30,2013,10,chr,PASM,16.7
CHY,30,2014,10,chr,PASM,111.3666667
CHY,30,2015,10,chr,PASM,103.6
CHY,30,2016,10,chr,PASM,76.93333333
CHY,30,2017,10,chr,PASM,35.46666667
CHY,1,2012,1,int,PYD,33
CHY,1,2013,1,int,PYD,119.7
CHY,1,2014,1,int,PYD,38.43333333
CHY,1,2015,1,int,PYD,83.06666667
CHY,1,2016,1,int,PYD,73.83333333
CHY,1,2017,1,int,PYD,51
CHY,2,2012,1,chr,PYD,16.53333333
CHY,2,2013,1,chr,PYD,45.06667
CHY,2,2014,1,chr,PYD,40.7
CHY,2,2015,1,chr,PYD,92.8
CHY,2,2016,1,chr,PYD,43.96666667
CHY,2,2017,1,chr,PYD,69.56666667
CHY,3,2012,1,con,PYD,45.33333333
CHY,3,2013,1,con,PYD,95.5
CHY,3,2014,1,con,PYD,30.23333333
CHY,3,2015,1,con,PYD,34.76666667
CHY,3,2016,1,con,PYD,102.5666667
CHY,3,2017,1,con,PYD,83.76666667
CHY,4,2012,2,chr,PYD,36.76666667
CHY,4,2013,2,chr,PYD,66
CHY,4,2014,2,chr,PYD,26.23333333
CHY,4,2015,2,chr,PYD,66.43333333
CHY,4,2016,2,chr,PYD,64.46666667
CHY,4,2017,2,chr,PYD,202.7333333
CHY,5,2012,2,con,PYD,47.16666667
CHY,5,2013,2,con,PYD,32.93333
CHY,5,2014,2,con,PYD,20.63333333
CHY,5,2015,2,con,PYD,57.56666667
CHY,5,2017,2,con,PYD,34.66666667
CHY,6,2012,2,int,PYD,14.8
CHY,6,2013,2,int,PYD,22.63333
CHY,6,2014,2,int,PYD,7.1
CHY,6,2015,2,int,PYD,57.56666667
CHY,6,2016,2,int,PYD,51.76666667
CHY,6,2017,2,int,PYD,148.0666667
CHY,7,2012,3,int,PYD,19.56666667
CHY,7,2013,3,int,PYD,79.53333
CHY,7,2014,3,int,PYD,7
CHY,7,2015,3,int,PYD,97.46666667
CHY,7,2016,3,int,PYD,121.6
CHY,7,2017,3,int,PYD,108.3666667
CHY,8,2012,3,con,PYD,15.73333333
CHY,8,2013,3,con,PYD,41
CHY,8,2014,3,con,PYD,21.46666667
CHY,8,2015,3,con,PYD,99.53333333
CHY,8,2016,3,con,PYD,62.2
CHY,8,2017,3,con,PYD,121.8666667
CHY,9,2012,3,chr,PYD,25.53333333
CHY,9,2013,3,chr,PYD,38.83333
CHY,9,2014,3,chr,PYD,24.43333333
CHY,9,2015,3,chr,PYD,65.8
CHY,9,2016,3,chr,PYD,180.5
CHY,9,2017,3,chr,PYD,88.86666667
CHY,10,2012,4,chr,PYD,26.1
CHY,10,2013,4,chr,PYD,19.26667
CHY,10,2014,4,chr,PYD,34.56666667
CHY,10,2015,4,chr,PYD,130.5666667
CHY,10,2016,4,chr,PYD,92.13333333
CHY,10,2017,4,chr,PYD,42.13333333
CHY,11,2012,4,int,PYD,33.8
CHY,11,2013,4,int,PYD,36.13333
CHY,11,2014,4,int,PYD,25.33333333
CHY,11,2015,4,int,PYD,120.8333333
CHY,11,2016,4,int,PYD,84.26666667
CHY,11,2017,4,int,PYD,80.5
CHY,12,2012,4,con,PYD,18.33333333
CHY,12,2013,4,con,PYD,19.63333
CHY,12,2014,4,con,PYD,26.7
CHY,12,2015,4,con,PYD,50
CHY,12,2016,4,con,PYD,73.76666667
CHY,12,2017,4,con,PYD,54.1
CHY,13,2012,5,int,PYD,62.4
CHY,13,2013,5,int,PYD,21.1
CHY,13,2014,5,int,PYD,60.5
CHY,13,2015,5,int,PYD,56.03333333
CHY,13,2016,5,int,PYD,94.66666667
CHY,13,2017,5,int,PYD,108.7
CHY,14,2012,5,con,PYD,21.23333333
CHY,14,2013,5,con,PYD,52.7
CHY,14,2014,5,con,PYD,16.43333333
CHY,14,2015,5,con,PYD,53.33333333
CHY,14,2016,5,con,PYD,88.3
CHY,14,2017,5,con,PYD,55.9
CHY,15,2012,5,chr,PYD,10.06666667
CHY,15,2013,5,chr,PYD,42.23333
CHY,15,2014,5,chr,PYD,31.66666667
CHY,15,2015,5,chr,PYD,111.8333333
CHY,15,2016,5,chr,PYD,60.93333333
CHY,15,2017,5,chr,PYD,200.3333333
CHY,16,2012,6,int,PYD,44.63333333
CHY,16,2013,6,int,PYD,34.76667
CHY,16,2014,6,int,PYD,65.36666667
CHY,16,2015,6,int,PYD,59.3
CHY,16,2016,6,int,PYD,108.3333333
CHY,16,2017,6,int,PYD,113.7666667
CHY,17,2012,6,chr,PYD,31.16666667
CHY,17,2013,6,chr,PYD,43.16667
CHY,17,2014,6,chr,PYD,31.46666667
CHY,17,2015,6,chr,PYD,57.1
CHY,17,2016,6,chr,PYD,90.9
CHY,17,2017,6,chr,PYD,119.0333333
CHY,18,2012,6,con,PYD,49.66666667
CHY,18,2013,6,con,PYD,49
CHY,18,2014,6,con,PYD,34.03333333
CHY,18,2015,6,con,PYD,78.36666667
CHY,18,2016,6,con,PYD,150.0666667
CHY,18,2017,6,con,PYD,84.4
CHY,19,2012,7,int,PYD,52.76666667
CHY,19,2013,7,int,PYD,37.36667
CHY,19,2014,7,int,PYD,10
CHY,19,2015,7,int,PYD,64.43333333
CHY,19,2016,7,int,PYD,64.7
CHY,19,2017,7,int,PYD,127.6666667
CHY,20,2012,7,chr,PYD,44.8
CHY,20,2013,7,chr,PYD,24.16667
CHY,20,2014,7,chr,PYD,40.96666667
CHY,20,2015,7,chr,PYD,42.06666667
CHY,20,2016,7,chr,PYD,58.26666667
CHY,20,2017,7,chr,PYD,73.73333333
CHY,21,2012,7,con,PYD,21.06666667
CHY,21,2013,7,con,PYD,16.3
CHY,21,2014,7,con,PYD,29.86666667
CHY,21,2015,7,con,PYD,83.16666667
CHY,21,2016,7,con,PYD,58.76666667
CHY,21,2017,7,con,PYD,39.7
CHY,22,2012,8,chr,PYD,17.16666667
CHY,22,2013,8,chr,PYD,34.43333
CHY,22,2014,8,chr,PYD,12
CHY,22,2015,8,chr,PYD,148.6333333
CHY,22,2016,8,chr,PYD,106
CHY,22,2017,8,chr,PYD,115.3333333
CHY,23,2012,8,con,PYD,34.43333333
CHY,23,2013,8,con,PYD,18.56667
CHY,23,2014,8,con,PYD,20.33333333
CHY,23,2015,8,con,PYD,71.8
CHY,23,2016,8,con,PYD,63.26666667
CHY,23,2017,8,con,PYD,41.76666667
CHY,24,2012,8,int,PYD,19.4
CHY,24,2013,8,int,PYD,17.03333
CHY,24,2014,8,int,PYD,29.93333333
CHY,24,2015,8,int,PYD,41.4
CHY,24,2016,8,int,PYD,69.63333333
CHY,24,2017,8,int,PYD,90.16666667
CHY,25,2012,9,chr,PYD,29.8
CHY,25,2013,9,chr,PYD,49.43333
CHY,25,2014,9,chr,PYD,38.66666667
CHY,25,2015,9,chr,PYD,84.33333333
CHY,25,2016,9,chr,PYD,75.8
CHY,25,2017,9,chr,PYD,129.1333333
CHY,26,2012,9,con,PYD,41.63333333
CHY,26,2013,9,con,PYD,24.675
CHY,26,2014,9,con,PYD,22.4
CHY,26,2015,9,con,PYD,50.63333333
CHY,26,2016,9,con,PYD,154.6
CHY,26,2017,9,con,PYD,66.83333333
CHY,27,2012,9,int,PYD,20.7
CHY,27,2013,9,int,PYD,39.96667
CHY,27,2014,9,int,PYD,23.3
CHY,27,2015,9,int,PYD,117.9333333
CHY,27,2016,9,int,PYD,84.2
CHY,27,2017,9,int,PYD,251.5
CHY,28,2012,10,int,PYD,39.7
CHY,28,2013,10,int,PYD,75.3
CHY,28,2014,10,int,PYD,44.73333333
CHY,28,2015,10,int,PYD,79.66666667
CHY,28,2016,10,int,PYD,183.4333333
CHY,28,2017,10,int,PYD,234.6
CHY,29,2012,10,con,PYD,60.03333333
CHY,29,2013,10,con,PYD,130.5
CHY,29,2014,10,con,PYD,18.03333333
CHY,29,2015,10,con,PYD,73.3
CHY,29,2016,10,con,PYD,155.0666667
CHY,29,2017,10,con,PYD,77.16666667
CHY,30,2012,10,chr,PYD,45.96666667
CHY,30,2013,10,chr,PYD,36.2
CHY,30,2014,10,chr,PYD,68.5
CHY,30,2015,10,chr,PYD,112.1
CHY,30,2016,10,chr,PYD,61.23333333
CHY,30,2017,10,chr,PYD,75.96666667
CHY,1,2012,1,int,STCO,13.2
CHY,1,2013,1,int,STCO,12.4
CHY,1,2014,1,int,STCO,32.76666667
CHY,1,2015,1,int,STCO,27.26666667
CHY,1,2016,1,int,STCO,15.6
CHY,1,2017,1,int,STCO,10.56666667
CHY,2,2012,1,chr,STCO,8.933333333
CHY,2,2013,1,chr,STCO,22.66667
CHY,2,2014,1,chr,STCO,50.26666667
CHY,2,2015,1,chr,STCO,57.73333333
CHY,2,2016,1,chr,STCO,19.93333333
CHY,2,2017,1,chr,STCO,51.9
CHY,3,2012,1,con,STCO,6.166666667
CHY,3,2013,1,con,STCO,1.766667
CHY,3,2014,1,con,STCO,4.033333333
CHY,3,2015,1,con,STCO,4.766666667
CHY,3,2016,1,con,STCO,0.4
CHY,3,2017,1,con,STCO,5.7
CHY,4,2012,2,chr,STCO,2.9
CHY,4,2013,2,chr,STCO,11.06667
CHY,4,2014,2,chr,STCO,4.566666667
CHY,4,2015,2,chr,STCO,18.96666667
CHY,4,2016,2,chr,STCO,3.5
CHY,4,2017,2,chr,STCO,5.366666667
CHY,5,2012,2,con,STCO,1.166666667
CHY,5,2013,2,con,STCO,0.7
CHY,5,2014,2,con,STCO,9.633333333
CHY,5,2015,2,con,STCO,5.633333333
CHY,5,2017,2,con,STCO,1.5
CHY,6,2012,2,int,STCO,0.733333333
CHY,6,2013,2,int,STCO,0.3
CHY,6,2014,2,int,STCO,4.333333333
CHY,6,2016,2,int,STCO,2
CHY,6,2017,2,int,STCO,2.2
CHY,7,2012,3,int,STCO,8.166666667
CHY,7,2013,3,int,STCO,2.333333
CHY,7,2014,3,int,STCO,12.63333333
CHY,7,2015,3,int,STCO,3.6
CHY,7,2016,3,int,STCO,1.833333333
CHY,7,2017,3,int,STCO,10.63333333
CHY,8,2012,3,con,STCO,0.266666667
CHY,8,2013,3,con,STCO,1.1
CHY,8,2014,3,con,STCO,14.33333333
CHY,8,2015,3,con,STCO,5.566666667
CHY,8,2016,3,con,STCO,6.733333333
CHY,8,2017,3,con,STCO,12.13333333
CHY,9,2012,3,chr,STCO,4.7
CHY,9,2013,3,chr,STCO,3.033333
CHY,9,2014,3,chr,STCO,4.433333333
CHY,9,2015,3,chr,STCO,7.366666667
CHY,9,2016,3,chr,STCO,9.833333333
CHY,9,2017,3,chr,STCO,8.833333333
CHY,10,2012,4,chr,STCO,5.166666667
CHY,10,2013,4,chr,STCO,12.76667
CHY,10,2014,4,chr,STCO,24.63333333
CHY,10,2015,4,chr,STCO,26.53333333
CHY,10,2016,4,chr,STCO,14.9
CHY,10,2017,4,chr,STCO,11.86666667
CHY,11,2012,4,int,STCO,10
CHY,11,2013,4,int,STCO,9.833333
CHY,11,2014,4,int,STCO,22.23333333
CHY,11,2015,4,int,STCO,21.76666667
CHY,11,2016,4,int,STCO,14.13333333
CHY,11,2017,4,int,STCO,19.33333333
CHY,12,2012,4,con,STCO,1.133333333
CHY,12,2013,4,con,STCO,0.8
CHY,12,2014,4,con,STCO,3.733333333
CHY,12,2015,4,con,STCO,5.433333333
CHY,12,2016,4,con,STCO,1.666666667
CHY,12,2017,4,con,STCO,6.9
CHY,13,2012,5,int,STCO,4.733333333
CHY,13,2013,5,int,STCO,2.7
CHY,13,2015,5,int,STCO,7
CHY,13,2016,5,int,STCO,2.566666667
CHY,13,2017,5,int,STCO,11.43333333
CHY,14,2012,5,con,STCO,5.933333333
CHY,14,2013,5,con,STCO,8.233333
CHY,14,2014,5,con,STCO,3.366666667
CHY,14,2015,5,con,STCO,18.8
CHY,14,2016,5,con,STCO,4.233333333
CHY,14,2017,5,con,STCO,17.86666667
CHY,15,2012,5,chr,STCO,1.833333333
CHY,15,2013,5,chr,STCO,1.833333
CHY,15,2014,5,chr,STCO,5
CHY,15,2015,5,chr,STCO,23.6
CHY,15,2016,5,chr,STCO,4.033333333
CHY,15,2017,5,chr,STCO,11.36666667
CHY,16,2012,6,int,STCO,1.833333333
CHY,16,2013,6,int,STCO,1.866667
CHY,16,2014,6,int,STCO,10.53333333
CHY,16,2015,6,int,STCO,7.7
CHY,16,2016,6,int,STCO,21.6
CHY,16,2017,6,int,STCO,1.733333333
CHY,17,2012,6,chr,STCO,0.766666667
CHY,17,2014,6,chr,STCO,3.5
CHY,17,2015,6,chr,STCO,7.2
CHY,17,2016,6,chr,STCO,2.533333333
CHY,17,2017,6,chr,STCO,0.933333333
CHY,18,2012,6,con,STCO,0.266666667
CHY,18,2013,6,con,STCO,3.5
CHY,18,2014,6,con,STCO,0.266666667
CHY,18,2015,6,con,STCO,6.233333333
CHY,18,2016,6,con,STCO,0.1
CHY,18,2017,6,con,STCO,2.8
CHY,19,2012,7,int,STCO,9.933333333
CHY,19,2013,7,int,STCO,3.066667
CHY,19,2014,7,int,STCO,40.4
CHY,19,2015,7,int,STCO,12.5
CHY,19,2016,7,int,STCO,14.7
CHY,19,2017,7,int,STCO,9.1
CHY,20,2012,7,chr,STCO,6.533333333
CHY,20,2013,7,chr,STCO,2.533333
CHY,20,2014,7,chr,STCO,37.2
CHY,20,2015,7,chr,STCO,19.13333333
CHY,20,2016,7,chr,STCO,9.3
CHY,20,2017,7,chr,STCO,9.633333333
CHY,21,2012,7,con,STCO,1.366666667
CHY,21,2013,7,con,STCO,1.1
CHY,21,2014,7,con,STCO,6.233333333
CHY,21,2015,7,con,STCO,4.2
CHY,21,2016,7,con,STCO,4.866666667
CHY,21,2017,7,con,STCO,0.933333333
CHY,22,2012,8,chr,STCO,5.3
CHY,22,2013,8,chr,STCO,3.766667
CHY,22,2014,8,chr,STCO,11.73333333
CHY,22,2015,8,chr,STCO,15.53333333
CHY,22,2016,8,chr,STCO,2.333333333
CHY,22,2017,8,chr,STCO,13.83333333
CHY,23,2012,8,con,STCO,4.266666667
CHY,23,2013,8,con,STCO,4.1
CHY,23,2014,8,con,STCO,21.86666667
CHY,23,2015,8,con,STCO,17.06666667
CHY,23,2016,8,con,STCO,3.066666667
CHY,23,2017,8,con,STCO,7.466666667
CHY,24,2012,8,int,STCO,0.2
CHY,24,2013,8,int,STCO,2.3
CHY,24,2014,8,int,STCO,0.633333333
CHY,24,2015,8,int,STCO,9.233333333
CHY,24,2016,8,int,STCO,2
CHY,24,2017,8,int,STCO,5.4
CHY,25,2012,9,chr,STCO,2.433333333
CHY,25,2013,9,chr,STCO,6.8
CHY,25,2015,9,chr,STCO,4.333333333
CHY,25,2016,9,chr,STCO,1.7
CHY,25,2017,9,chr,STCO,1.8
CHY,26,2013,9,con,STCO,0.2
CHY,26,2014,9,con,STCO,0.566666667
CHY,26,2016,9,con,STCO,0.033333333
CHY,26,2017,9,con,STCO,2.5
CHY,27,2012,9,int,STCO,4.9
CHY,27,2013,9,int,STCO,5.3
CHY,27,2014,9,int,STCO,0.566666667
CHY,27,2015,9,int,STCO,10.13333333
CHY,27,2016,9,int,STCO,0.866666667
CHY,27,2017,9,int,STCO,4.5
CHY,28,2012,10,int,STCO,1.4
CHY,28,2013,10,int,STCO,3.933333
CHY,28,2014,10,int,STCO,38.96666667
CHY,28,2015,10,int,STCO,6.466666667
CHY,28,2016,10,int,STCO,10.26666667
CHY,28,2017,10,int,STCO,5.733333333
CHY,29,2012,10,con,STCO,5.4
CHY,29,2013,10,con,STCO,9.8
CHY,29,2014,10,con,STCO,22.06666667
CHY,29,2015,10,con,STCO,6.533333333
CHY,29,2016,10,con,STCO,2.533333333
CHY,29,2017,10,con,STCO,16.4
CHY,30,2013,10,chr,STCO,0.066667
CHY,30,2014,10,chr,STCO,5.633333333
CHY,30,2015,10,chr,STCO,4.866666667
CHY,30,2016,10,chr,STCO,2.833333333
CHY,30,2017,10,chr,STCO,3.5
CHY,1,2012,1,int,WOODY,2.533333333
CHY,1,2013,1,int,WOODY,1.4
CHY,1,2014,1,int,WOODY,13.8
CHY,1,2015,1,int,WOODY,16.9
CHY,1,2016,1,int,WOODY,1.366666667
CHY,1,2017,1,int,WOODY,4.133333333
CHY,2,2012,1,chr,WOODY,1.066666667
CHY,2,2013,1,chr,WOODY,4.333333
CHY,2,2014,1,chr,WOODY,7.333333333
